Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID,read_dates,genres
414091,"Brass Man (Agent Cormac, #3)",Neal Asher,"Asher, Neal",,0765317311,9780765317315,4,4.13,Tor Books,Paperback,496,2007,2005,2010/01/01,2014/05/09,,,read,,,,1,,,0,,,,,,",2010-01-01","Science Fiction|206;Space,Space Opera|35;Fiction|27;Science Fiction,Cyberpunk|8;Science Fiction Fantasy|4;Fantasy|4;Thriller|4;Speculative Fiction|3;Artificial Intelligence|3;Science Fiction,Hard Science Fiction|3"
511226,"Polity Agent (Agent Cormac, #4)",Neal Asher,"Asher, Neal",,0330441523,9780330441520,4,4.22,Tor,Paperback,562,2007,2006,2010/01/01,2014/05/09,,,read,,,,1,,,0,,,,,,",2010-01-01","Science Fiction|177;Space,Space Opera|32;Fiction|20"
2423152,"Line War (Agent Cormac, #5)",Neal Asher,"Asher, Neal",,1405055014,9781405055017,4,4.26,Tor,Hardcover,503,2008,2008,2010/01/01,2014/05/09,,,read,,,,1,,,0,,,,,,",2010-01-01","Science Fiction|156;Space,Space Opera|24;Fiction|19"
784086,"Deryni Checkmate (The Chronicles of the Deryni, #2)",Katherine Kurtz,"Kurtz, Katherine",,0345347641,9780345347640,0,4.02,Del Rey Books,Mass Market Paperback,302,1987,1972,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01",Fantasy|476;Fiction|50;Science Fiction Fantasy|25
590205,High Deryni (The Chronicles of the Deryni #3),Katherine Kurtz,"Kurtz, Katherine",,0345256263,9780345256263,0,4.04,Ballantine Books,Paperback,370,1976,1973,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|259;Fiction|47;Science Fiction Fantasy|21;Fantasy,Magic|14"
537124,Deryni Rising (The Chronicles of the Deryni #1),Katherine Kurtz,"Kurtz, Katherine",,034525290X,9780345252906,0,3.95,Ballantine Books,Mass Market Paperback,271,1976,1970,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01",Fantasy|763;Fiction|78;Science Fiction Fantasy|44
57375,"Foreign Legions (Earth Legions, #2)",David Drake,"Drake, David","David Weber, Mark L. Van Name, S.M. Stirling, Eric Flint",0743435605,9780743435604,0,3.91,Baen,Paperback,384,2002,2001,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01",Science Fiction|20;Fiction|10
252611,"Servant of the Dragon (Lord of the Isles, #3)",David Drake,"Drake, David",,0812564944,9780812564945,0,3.69,Tor Books,Paperback,624,2000,1999,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|143;Fantasy,Epic Fantasy|13;Fiction|12;Science Fiction Fantasy|6"
254448,"Queen of Demons (Lord of the Isles, #2)",David Drake,"Drake, David",,185798823X,9781857988239,0,3.6,,,1,,1998,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|168;Fiction|18;Fantasy,Epic Fantasy|15;Science Fiction Fantasy|6;Fantasy,High Fantasy|6"
252589,"Lord of the Isles (Lord of the Isles, #1)",David Drake,"Drake, David",,1857985915,9781857985917,0,3.53,Gollancz,Paperback,736,1999,1997,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|306;Fiction|38;Fantasy,Epic Fantasy|22;Science Fiction Fantasy|14"
1695570,"Hospital Station (Sector General, #1)",James White,"White, James",,0345320689,9780345320681,4,4.05,Del Rey,Mass Market Paperback,192,1984,1962,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01","Science Fiction|134;Fiction|27;Space,Space Opera|19"
1695614,"Ambulance Ship  (Sector General, #4)",James White,"White, James",,0345285131,9780345285133,3,4.08,Del Rey,Mass Market Paperback,184,1979,1979,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01",Science Fiction|52;Fiction|15
1695610,"Major Operation (Sector General, #3)",James White,"White, James",,0345293819,9780345293817,3,4.01,Del Rey,Mass Market Paperback,192,1981,1971,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01","Science Fiction|44;Fiction|12;Space,Space Opera|6"
1695599,"Star Surgeon (Sector General, #2)",James White,"White, James",,0345291697,9780345291691,3,4,Del Rey,Mass Market Paperback,160,1970,1963,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01",Science Fiction|54;Fiction|8
7841670,"CryoBurn (Vorkosigan Saga, #14)",Lois McMaster Bujold,"Bujold, Lois McMaster",,1439133948,9781439133941,4,4.07,Baen,Hardcover,345,2010,2010,2011/01/01,2013/09/26,,,read,,,,1,,,0,,,,,,",2011-01-01","Science Fiction|728;Fiction|156;Space,Space Opera|148"
9300768,"The Heroes (First Law World, #5)",Joe Abercrombie,"Abercrombie, Joe",,0316123358,9780316123358,4,4.3,Orbit,ebook,581,2011,2011,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|2214;Fiction|211;Fantasy,Epic Fantasy|107;Fantasy,Dark Fantasy|82;War|72"
3598195,"The Stepsister Scheme (Princess, #1)",Jim C. Hines,"Hines, Jim C.",,0756405327,9780756405328,3,3.75,DAW,Mass Market Paperback,344,2009,2008,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|813;Fantasy,Fairy Tales|145;Fiction|76;Young Adult|65"
57138,"Port Eternity (Age of Exploration, #1)",C.J. Cherryh,"Cherryh, C.J.",,0886772060,9780886772062,0,3.52,DAW,Paperback,191,1987,1982,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01",Science Fiction|54;Fiction|13;Fantasy|10;Science Fiction Fantasy|9
64394,"The Stainless Steel Rat (Stainless Steel Rat, #4)",Harry Harrison,"Harrison, Harry",,1857984986,9781857984989,0,3.93,Orion,Mass Market Paperback,208,1998,1961,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01",Science Fiction|568;Fiction|124;Humor|74
64405,"The Stainless Steel Rat Saves the World (Stainless Steel Rat, #6)",Harry Harrison,"Harrison, Harry",,0727845373,9780727845375,0,3.93,Berkley Medallion,Mass Market Paperback,160,1973,1971,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01","Science Fiction|187;Fiction|55;Humor|27;Humor,Comedy|13;Space,Space Opera|12;Science Fiction Fantasy|9;Science Fiction,Time Travel|8;Speculative Fiction|7;Adventure|7;Fantasy|6"
64402,"The Stainless Steel Rat's Revenge (Stainless Steel Rat, #5)",Harry Harrison,"Harrison, Harry",,1857984994,9781857984996,0,3.96,Gollancz,Mass Market Paperback,196,1997,1970,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01",Science Fiction|209;Fiction|67;Humor|28
286229,"The Stainless Steel Rat Wants You! (Stainless Steel Rat, #7)",Harry Harrison,"Harrison, Harry",,0553276115,9780553276114,0,3.96,Spectra,Mass Market Paperback,160,1988,1978,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01",Science Fiction|216;Fiction|59;Humor|33
475,Collapse: How Societies Choose to Fail or Succeed,Jared Diamond,"Diamond, Jared",,0143036556,9780143036555,4,3.94,Penguin Books Ltd. (London),Paperback,608,2005,2004,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01",Nonfiction|2207;History|2052;Science|838;Anthropology|378;Environment|264
1587279,"Rocheworld (Rocheworld, #1)",Robert L. Forward,"Forward, Robert L.",,0671698699,9780671698690,4,3.74,Baen Books,Paperback,470,2003,1984,2011/01/01,2014/08/04,,,read,,,,1,,,0,,,,,,",2011-01-01",Science Fiction|73;Fiction|18
263484,"Return to Rocheworld (Rocheworld, #2)",Robert L. Forward,"Forward, Robert L.",Julie Forward Fuller,0595166164,9780595166169,2,3.72,Backinprint.com,Paperback,320,2000,1993,2011/01/01,2014/08/04,,,read,,,,1,,,0,,,,,,",2011-01-01",Science Fiction|18;Fiction|3
96472,"Sundiver (The Uplift Saga, #1)",David Brin,"Brin, David",,0553269828,9780553269826,2,3.68,Bantam Spectra,Mass Market Paperback,340,2010,1980,2011/01/01,2014/05/09,,,read,,,,1,,,0,,,,,,",2011-01-01","Science Fiction|1041;Fiction|217;Space,Space Opera|95"
234501,"Startide Rising (The Uplift Saga, #2)",David Brin,"Brin, David",,055327418X,9780553274189,2,4.04,Bantam Spectra,Paperback,458,1983,1983,2011/01/01,2014/05/09,,,read,,,,1,,,0,,,,,,",2011-01-01","Science Fiction|987;Fiction|204;Space,Space Opera|104"
7937744,Surface Detail (Culture #9),Iain M. Banks,"Banks, Iain M.",,0316123404,9780316123402,5,4.25,Orbit/Hachette Book Group,Hardcover,627,2010,2010,2011/01/01,2013/09/26,,,read,,,,1,,,0,,,,,,",2011-01-01","Science Fiction|734;Fiction|219;Space,Space Opera|132"
126488,The Collected Short Fiction of C.J. Cherryh,C.J. Cherryh,"Cherryh, C.J.",,0756402565,9780756402563,5,3.97,DAW Books,Paperback,642,2005,2004,2011/01/01,2013/09/26,,,read,,,,1,,,0,,,,,,",2011-01-01","Science Fiction|34;Fantasy|24;Short Stories|21;Anthologies|7;Fiction|5;Science Fiction Fantasy|4;Anthologies,Collections|3;Short Stories,Short Story Collection|2"
167845,"The Peace War (Across Realtime, #1)",Vernor Vinge,"Vinge, Vernor",,0765308835,9780765308832,2,3.97,Tor Books,Paperback,304,2003,1984,2011/01/01,2014/05/09,,,read,,,,1,,,0,,,,,,",2011-01-01",Science Fiction|282;Fiction|89
167844,Across Realtime,Vernor Vinge,"Vinge, Vernor",,1857981472,9781857981476,2,4.15,Millennium,Mass Market Paperback,544,1994,1986,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01",Science Fiction|115;Fiction|33
167847,"Marooned in Realtime (Across Realtime, #2)",Vernor Vinge,"Vinge, Vernor",,0765308843,9780765308849,2,4.09,Tor Books,Paperback,288,2004,1986,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01","Science Fiction|261;Fiction|93;Science Fiction,Time Travel|21"
510107,"Groundties (Netwalkers, #1)",Jane S. Fancher,"Fancher, Jane S.",,0446361488,9780446361484,3,3.65,Warner Books (NY),Paperback,384,1991,1991,2011/01/01,2013/09/26,,,read,,,,1,,,0,,,,,,",2011-01-01",Science Fiction|18;Science Fiction Fantasy|2
510105,"Harmonies of the 'Net (Netwalkers, #3)",Jane S. Fancher,"Fancher, Jane S.",,0446362433,9780446362436,3,3.71,Warner Books (NY),Paperback,378,1992,1992,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01",Science Fiction|7;Science Fiction Fantasy|2
510104,"Uplink (Netwalkers, #2)",Jane S. Fancher,"Fancher, Jane S.",,0446362557,9780446362559,3,3.75,Warner Books,Paperback,378,1992,1992,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01","Science Fiction|8;Science Fiction,Cyberpunk|2;Science Fiction Fantasy|2"
394027,Permanence,Karl Schroeder,"Schroeder, Karl",,0765342855,9780765342850,3,3.76,Tor Science Fiction,Paperback,480,2003,2002,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01","Science Fiction|67;Fiction|18;Space,Space Opera|10;Space|5;Science Fiction Fantasy|4;Adventure|3;Science Fiction,Hard Science Fiction|3;Cultural,Canada|3;Fantasy|2;Speculative Fiction|2"
394024,Ventus,Karl Schroeder,"Schroeder, Karl",,0812576357,9780812576351,4,3.94,Tor Science Fiction,Paperback,672,2001,2000,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01",Science Fiction|93;Fiction|23
6586456,"Naamah's Curse (Naamah Trilogy, #2)",Jacqueline Carey,"Carey, Jacqueline",,0575093617,9780575093614,0,4.13,Gollancz,Paperback,576,2010,2010,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|925;Romance|150;Fiction|104;Fantasy,Epic Fantasy|46"
5659537,"Naamah's Kiss (Naamah Trilogy, #1)",Jacqueline Carey,"Carey, Jacqueline",,044619803X,9780446198035,0,4.11,Grand Central Publishing,Hardcover,645,2009,2009,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|1211;Romance|195;Fiction|140;Fantasy,Epic Fantasy|55"
57101,"Rusalka (Russian Stories, #1)",C.J. Cherryh,"Cherryh, C.J.",,0749307862,9780749307868,3,3.51,Ballantine Books,Hardcover,312,,1989,2011/01/01,2013/09/26,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|199;Fiction|26;Science Fiction|12;Cultural,Russia|10;Horror|10;Science Fiction Fantasy|9;Fantasy,Paranormal|7;Historical,Historical Fiction|7;Paranormal,Ghosts|6;Fantasy,Mythology|4"
2621107,"The Unwaba Revelations (GameWorld Trilogy, #3)",Samit Basu,"Basu, Samit",,0143103520,9780143103523,3,3.68,Penguin India,Paperback,508,2007,2008,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|26;Asian Literature,Indian Literature|6;Science Fiction Fantasy|2"
114490,The Manticore's Secret (GameWorld Trilogy #2),Samit Basu,"Basu, Samit",,0144000679,9780144000678,3,3.92,Penguin India,Paperback,528,2005,2005,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|34;Asian Literature,Indian Literature|7;Science Fiction Fantasy|3;Fiction|3"
676885,"The Simoqin Prophecies (GameWorld Trilogy, #1)",Samit Basu,"Basu, Samit",,0143030434,9780143030430,4,4.1,Penguin Global,Paperback,512,2005,2004,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|70;Fiction|15;Asian Literature,Indian Literature|8;Humor|7;Cultural,India|7"
6186127,"The Sunless Countries (Virga, #4)",Karl Schroeder,"Schroeder, Karl",,0765320762,9780765320766,4,4.04,Tor Books,Hardcover,335,2009,2009,2011/01/01,2015/08/18,,,read,,,,1,,,0,,,,,,",2011-01-01","Science Fiction|48;Science Fiction,Steampunk|8;Fiction|7;Space,Space Opera|6"
2321054,"Pirate Sun (Virga, #3)",Karl Schroeder,"Schroeder, Karl",,0765315459,9780765315458,4,3.97,Tor Books,Hardcover,320,2008,2008,2011/01/01,2015/08/18,,,read,,,,1,,,0,,,,,,",2011-01-01","Science Fiction|66;Space,Space Opera|12;Science Fiction,Steampunk|12;Fiction|9"
421703,"Queen of Candesce (Virga, #2)",Karl Schroeder,"Schroeder, Karl",,0765315440,9780765315441,4,3.95,Tor Books,Hardcover,336,2007,2007,2011/01/01,2015/08/18,,,read,,,,1,,,0,,,,,,",2011-01-01","Science Fiction|85;Fiction|15;Science Fiction,Steampunk|14;Space,Space Opera|11;Fantasy|7"
77887,"Sun of Suns (Virga, #1)",Karl Schroeder,"Schroeder, Karl",,0765315432,9780765315434,4,3.74,Tor Books,Hardcover,318,2006,2006,2011/01/01,2015/08/18,,,read,,,,1,,,0,,,,,,",2011-01-01","Science Fiction|217;Science Fiction,Steampunk|46;Fiction|41;Space,Space Opera|26"
7171970,"What Distant Deeps (Lt. Leary, #8)",David Drake,"Drake, David",,1439133662,9781439133668,5,4.11,Baen,Hardcover,370,2010,2010,2011/01/01,2014/05/09,,,read,,,,1,,,0,,,,,,",2011-01-01","Science Fiction|58;Space,Space Opera|25;War,Military Fiction|14;Fiction|12"
1861070,Starliner,David Drake,"Drake, David",,0671721216,9780671721213,3,3.69,Baen,Paperback,320,1992,1992,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01",Science Fiction|93;Fiction|26
13497,"A Feast for Crows (A Song of Ice and Fire, #4)",George R.R. Martin,"Martin, George R.R.",,055358202X,9780553582024,5,4.14,Bantam Books,Mass Market Paperback,1061,2011,2005,,2015/08/30,,,read,,,,1,,,0,,,,,,,"Fantasy|23606;Fiction|4553;Fantasy,Epic Fantasy|1103"
62291,"A Storm of Swords (A Song of Ice and Fire, #3)",George R.R. Martin,"Martin, George R.R.",,055357342X,9780553573428,5,4.54,Bantam,Mass Market Paperback,1177,2003,2000,,2015/08/30,,,read,,,,1,,,0,,,,,,,"Fantasy|24220;Fiction|4865;Fantasy,Epic Fantasy|1137;Science Fiction Fantasy|887;Fantasy,High Fantasy|731;Adult|609;Adventure|547;Fantasy,Dragons|537;Epic|500;Audiobook|438"
10572,"A Clash of Kings  (A Song of Ice and Fire, #2)",George R.R. Martin,"Martin, George R.R.",,0553381695,9780553381696,5,4.41,Bantam,Paperback,969,2002,1998,,2015/08/30,,,read,,,,1,,,0,,,,,,,"Fantasy|28909;Fiction|5966;Fantasy,Epic Fantasy|1345;Science Fiction Fantasy|1004"
13496,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,"Martin, George R.R.",,0553588486,9780553588484,5,4.45,Bantam,Mass Market Paperback,835,2005,1996,,2013/09/26,,,read,,,,1,,,1,,,unspecified,,,,"Fantasy|40058;Fiction|8675;Fantasy,Epic Fantasy|1723"
10664113,"A Dance with Dragons (A Song of Ice and Fire, #5)",George R.R. Martin,"Martin, George R.R.",,,,4,4.33,Bantam,Kindle Edition,1125,2011,2011,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|20335;Fiction|3910;Fantasy,Epic Fantasy|959"
2767793,"The Hero of Ages (Mistborn, #3)",Brandon Sanderson,"Sanderson, Brandon",,0765316897,9780765316899,4,4.49,Tor Books,Hardcover,572,2008,2008,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|10569;Fiction|985;Fantasy,Epic Fantasy|685;Fantasy,High Fantasy|518"
68429,"The Well of Ascension (Mistborn, #2)",Brandon Sanderson,"Sanderson, Brandon",,0765316889,9780765316882,4,4.37,Tor Books,Hardcover,590,2007,2007,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|11710;Fiction|1058;Fantasy,Epic Fantasy|730;Fantasy,High Fantasy|591"
68428,"The Final Empire (Mistborn, #1)",Brandon Sanderson,"Sanderson, Brandon",,076531178X,9780765311788,4,4.45,Tor Books,Hardcover,541,2006,2006,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|18326;Fiction|1850;Fantasy,Epic Fantasy|982;Fantasy,High Fantasy|911"
68427,"Elantris (Elantris, #1)",Brandon Sanderson,"Sanderson, Brandon",,0765350378,9780765350374,0,4.18,Tor Fantasy,Mass Market Paperback,638,2006,2005,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|7859;Fiction|743;Fantasy,Epic Fantasy|393;Fantasy,High Fantasy|339"
1268479,"Warbreaker (Warbreaker, #1)",Brandon Sanderson,"Sanderson, Brandon",,,,0,4.27,Self-published,ebook,688,2009,2009,2011/01/01,2015/08/30,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|5936;Fiction|502;Fantasy,Epic Fantasy|321;Fantasy,High Fantasy|289"
55399,"Gardens of the Moon (Malazan Book of the Fallen, #1)",Steven Erikson,"Erikson, Steven",,0765348780,9780765348784,4,3.88,Tor Books,Mass Market Paperback,657,2005,1999,2011/01/01,2014/05/09,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|6169;Fiction|575;Fantasy,Epic Fantasy|499;Fantasy,High Fantasy|286"
55401,"Deadhouse Gates (Malazan Book of the Fallen, #2)",Steven Erikson,"Erikson, Steven",,0765310023,9780765310026,4,4.25,Tor Books,Hardcover,604,2005,2000,2011/01/01,2014/05/09,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|2876;Fantasy,Epic Fantasy|287;Fiction|193;Fantasy,High Fantasy|115"
175983,"Memories of Ice (Malazan Book of the Fallen, #3)",Steven Erikson,"Erikson, Steven",,0765348802,9780765348807,4,4.42,Tor Fantasy,Mass Market Paperback,925,2006,2001,2011/01/01,2014/05/09,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|2341;Fantasy,Epic Fantasy|255;Fiction|165;Fantasy,High Fantasy|89"
345299,"Midnight Tides (Malazan Book of the Fallen, #5)",Steven Erikson,"Erikson, Steven",,0553813145,9780553813142,4,4.37,Bantam,Paperback,960,2005,2004,2011/01/01,2014/05/09,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|1850;Fantasy,Epic Fantasy|195;Fiction|139;Fantasy,High Fantasy|74"
55398,"House of Chains (Malazan Book of the Fallen, #4)",Steven Erikson,"Erikson, Steven",,0765348810,9780765348814,4,4.33,Tor Fantasy,Mass Market Paperback,1015,2007,2002,2011/01/01,2014/05/09,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|1995;Fantasy,Epic Fantasy|199;Fiction|150;Fantasy,High Fantasy|83"
478951,"The Bonehunters (Malazan Book of the Fallen, #6)",Steven Erikson,"Erikson, Steven",,0553813153,9780553813159,4,4.45,Bantam,Mass Market Paperback,1232,2007,2006,2011/01/01,2014/05/09,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|1713;Fantasy,Epic Fantasy|179;Fiction|138;Fantasy,High Fantasy|63"
459064,"Reaper's Gale (Malazan Book of the Fallen, #7)",Steven Erikson,"Erikson, Steven",,0593046315,9780593046319,4,4.37,Bantam Press,Hardcover,928,2007,2007,2011/01/01,2014/05/09,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|1574;Fantasy,Epic Fantasy|171;Fiction|119;Fantasy,High Fantasy|60"
938544,"Toll the Hounds (Malazan Book of the Fallen, #8)",Steven Erikson,"Erikson, Steven",,0765310082,9780765310088,4,4.35,Tor Books,Hardcover,1008,2008,2008,2011/01/01,2014/05/09,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|1479;Fantasy,Epic Fantasy|144;Fiction|116;Fantasy,High Fantasy|58"
4703427,"Dust of Dreams (Malazan Book of the Fallen, #9)",Steven Erikson,"Erikson, Steven",,0765316552,9780765316554,4,4.31,Tom Doherty Associates,Mass Market Paperback,1280,2009,2009,2011/01/01,2014/05/09,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|1356;Fantasy,Epic Fantasy|129;Fiction|107;Fantasy,High Fantasy|53"
8447255,"The Crippled God (Malazan Book of the Fallen, #10)",Steven Erikson,"Erikson, Steven",,0593046358,9780593046357,4,4.47,Bantam Press,Hardcover,921,2011,2011,2011/01/01,2014/05/09,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|1311;Fantasy,Epic Fantasy|129;Fiction|103;Fantasy,High Fantasy|53"
133454,"Jhereg (Vlad Taltos, #1)",Steven Brust,"Brust, Steven",Olaf Schenk,360893264X,9783608932645,4,4.13,Klett-Cotta,Broschiert,307,2005,1983,2011/01/01,2014/05/09,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|499;Fiction|96;Fantasy,High Fantasy|43;Fantasy,Dragons|37;Science Fiction|35"
817357,"Yendi (Vlad Taltos, #2)",Steven Brust,"Brust, Steven",,0441944604,9780441944606,4,4.13,Ace,Paperback,224,1987,1984,2011/01/01,2014/05/09,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|710;Fiction|58;Science Fiction Fantasy|27;Fantasy,High Fantasy|21"
133466,"Teckla (Vlad Taltos, #3)",Steven Brust,"Brust, Steven",Olaf Schenk,3608935150,9783608935158,4,3.91,Kletta-Cotta,Paperback,276,2003,1986,2011/01/01,2014/05/09,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|592;Fiction|53;Science Fiction Fantasy|24;Fantasy,High Fantasy|21"
915554,"Taltos (Vlad Taltos, #4)",Steven Brust,"Brust, Steven",,0441182003,9780441182008,4,4.2,Ace Books,Paperback,181,1988,1988,2011/01/01,2014/05/09,,,read,,,,1,,,0,,,,,,",2011-01-01",Fantasy|576;Fiction|53;Science Fiction Fantasy|22
133465,"Phoenix (Vlad Taltos, #5)",Steven Brust,"Brust, Steven",,0441662250,9780441662258,4,4.15,Ace Books,Paperback,246,1990,1990,2011/01/01,2014/05/09,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|495;Fiction|46;Fantasy,High Fantasy|18;Science Fiction Fantasy|15"
140151,"Athyra (Vlad Taltos, #6)",Steven Brust,"Brust, Steven",,0441033423,9780441033423,4,4.02,Ace,Paperback,243,1993,1993,2011/01/01,2014/05/09,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|458;Fiction|35;Fantasy,High Fantasy|15;Science Fiction Fantasy|12"
133464,"Orca (Vlad Taltos, #7)",Steven Brust,"Brust, Steven",,0441001963,9780441001965,4,4.05,Ace,Paperback,290,1996,1996,2011/01/01,2014/05/09,,,read,,,,1,,,0,,,,,,",2011-01-01","Fantasy|455;Fiction|38;Fantasy,High Fantasy|14;Science Fiction Fantasy|14"
